CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
f6ad7f389308c797b06145d3ea702458b1e83a49632d8674b76f94b026207b0774830cceaa92dd578b9d32d4cfafbef15bf6f91965e2e8b54204a5ad3df9c7ec,,09/08/2023 19:50,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",09/08/2023 20:20,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,5931,S,YALE AVE,711,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,6,9,,,
22e63c84ca840c676bf05bbdb84506fab7f3c085f0efd2b160f75b0c9d8cdb06338867c429671f9dc7e02221eab44f34bc5c989eb138601c3b1902906895963b,,08/15/2023 05:50:00 AM,15,NO CONTROLS,NO CONTROLS,RAIN,DAWN,SIDESWIPE SAME DIRECTION,OTHER,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",08/15/2023 05:55:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,3,W,TERMINAL ST,1653,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,5,3,8,,,
d170573903b6382cf3f1807a55a2c7885d2829855b73cdaee18bd93e038ef706e6c8101894e7828bc900c1a09d4395892b7d62f67d3521ea96fb4fb8c458ae58,,08/02/2023 4:00,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",08/02/2023 14:30,UNABLE TO DETERMINE,NOT APPLICABLE,2201,N,KILBOURN AVE,2522,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,4,4,8,41.92072515,-87.73874799,POINT (-87.738747986953 41.920725144993)
f789d031d6c0f6948230e600f3031bf887fe02f347eb3df043b8cc10d5227f7864684b286dc1e3a9412e83f7022e71d00ecbf871b09e284181fe2695a3fc9f04,,02/05/2021 9:30,45,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,RAMP,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",02/05/2021 9:35,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,45,W,I190 EXPY,1654,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,9,6,2,,,
e0d7f5db61960cad72b3bd201fca5ad5c9af070ce3afbff664ea7c5023c43a77221dd7f41243c4bd50a9d8f29dad27a00706630ac08cc568619ec2b4731dcec8,,08/02/2023 14:00,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",08/02/2023 14:45,FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1,W,PARKING LOT E ST,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,4,8,,,
c6d0d41ee18c032d74df794aee26c224db9bb6195c5bb8fdc448036744cc1d7b028fb382353c31d0cfc3d2e50cd9b833cc38fa4d26474ef773cc300b7caa2b01,,09/06/2023 14:50,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",09/06/2023 14:55,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4500,N,RACINE AVE,1913,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,14,4,9,,,
06538e990b6558257d98462d99dab270c1738a2866141ccddf7a137ca0f2935f9623a31762963a614300540b3996bc472412357da283ac42c7c3f4c567e7ec2e,,09/28/2019 05:30:00 PM,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,09/28/2019 05:35:00 PM,NOT APPLICABLE,NOT APPLICABLE,70,W,I190 EXPY,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,7,9,,,
db68342ff017d98186856a4cf5687d21529cbe3b7e43b207c405ee18c52badcfd7698c2c3b4ca8e85df53aac8735f71154dd067b97e3dc9b6932dc1786f62289,,09/22/2023 08:30:00 PM,15,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",09/22/2023 08:35:00 PM,FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,524,W,OHARE ST,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,6,9,,,
f859d327f22c3789023e1e785b62fbcee010e6ed054f934fc7ed4df50a360b14d8569085f9313ee41730b04ac21a9fef54e21278a6de48bfbb187ef19435a07d,,09/08/2021 2:15,15,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,RAMP,,"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",09/08/2021 2:18,DISTRACTION - FROM INSIDE VEHICLE,NOT APPLICABLE,1,S,DOOR 1 ST,813,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,2,4,9,,,
efbed50970bc9e00e08a187f6d026ede2cd8f1b41e9f0ef0bde88d325f4aa9bf0de6b8c8b2d1f07c8b11abfa13c8bc9dbc75824c7308090a2e6659cf2b470b97,,09/06/2023 15:48,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",09/06/2023 15:49,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,400,W,79TH PL,621,,,,,,,2,INCAPACITATING INJURY,2,0,2,0,0,2,0,15,4,9,41.7499132,-87.63458531,POINT (-87.634585307038 41.749913201957)
fa8deb498e2d76a9bc0b3945c2412d30dbdbfe221c4198b150a62c4f25e696c662f92efab2b725c329ce933cd11d5b28dc4e37ca54324f93fab41d451535f2e5,,01/26/2018 08:08:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,ICE,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/26/2018 08:25:00 AM,WEATHER,NOT APPLICABLE,3027,W,LOGAN SD,1414,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,6,1,,,
d6f60f35012b96b84ef971182566edb23ccd3fb01cf4de1027f4fc4721b96678c98c2c8148876a058571a7f5b584e7d92a81f2986a2412880487d3bafedc5bd1,,08/31/2023 03:00:00 PM,15,NO CONTROLS,NO CONTROLS,UNKNOWN,DARKNESS,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",09/06/2023 15:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8600,S,WALLACE ST,622,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,5,8,41.7377794,-87.63894634,POINT (-87.638946339975 41.737779404014)
759ce408744a46b45cd53d414a345a380d83f370fbde1f36f2619be0d1ca5029c8331eff54756dfa3116771bdbf55c442d7a272bec5ca7e3f8b29c8130e35040,,09/06/2023 13:45,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,REAR END,UNKNOWN,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",09/06/2023 15:10,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2313,W,51ST ST,932,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,13,4,9,41.80102175,-87.68238678,POINT (-87.682386784038 41.801021751951)
fee883d30119f99a34d7d22590fb23b65b479dfb2944c63c528a5425bf55ad072c8edf40f9d2346b95a8cd3f70605f684a49e1545875b49a90805c94e312b607,,08/05/2022 22:40,15,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",08/05/2022 23:10,IMPROPER BACKING,UNABLE TO DETERMINE,1,W,PARKING LOT A ST,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,22,6,8,,,
2eca5f48b2592e84873025743f2a2ff0b12535dc36f40baa3b5e70808cab1c69988d580705f102c48cf1cfffc3880b265116c87ac056961f16428e15ddad5c99,,09/05/2023 0:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",ANIMAL,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",09/05/2023 13:00,ANIMAL,NOT APPLICABLE,10058,S,LONGWOOD DR,2213,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,0,3,9,41.71040615,-87.66940429,POINT (-87.669404290019 41.710406144968)
a2461bc74c8e7aa9dabe9764385789275f24a3c2677a3adc31eddb6e12db199fe3b95cb7750983c219d0ba8ebd03feccbe5c664dc7dd05e935cdda8b25169013,,08/17/2023 02:20:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,ONE-WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",08/17/2023 04:25:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,360,W,MADISON ST,122,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,14,5,8,41.8820229,-87.63708141,POINT (-87.637081411989 41.88202289998)
47c8ac55258ca3b5e22f6688d5f2985a13a52e04b1e3543732c46f7e9a792a39f555f0a98ed80fab9379397fed6713ccbe3597c55bdd49a70d3e4289171371c0,,08/17/2023 01:30:00 PM,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",08/17/2023 01:40:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,6300,N,RIDGE AVE,2413,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,5,8,41.9955792,-87.67587688,POINT (-87.675876883986 41.995579196996)
8ba905a8c0379f45b3587319d76c5783bab60cae45a1da8f9f8ac1a54f7891d0550c9c34aaeb573ad4e93779f49c4f6669190826f781b332ad0306988dc472a6,,08/17/2023 08:34:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,08/17/2023 10:17:00 AM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,2351,W,NORTH AVE,1424,,N,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,6,0,8,5,8,41.91021765,-87.68681776,POINT (-87.686817760033 41.91021764504)
d45f4d9caa10d9bff97cef5bd04d33746f5fd084bcb062cb2666e85ecb8609cdb719d5d79a54121b29be898a5c95ca815ba28734de0635f5d5b2d83b7487d6fe,,08/16/2023 03:49:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",08/17/2023 05:04:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1700,S,KEDZIE AVE,1022,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,4,8,,,
0a2bc5361bd45c4ce35e68c5a903eeae3c01b3efe83ad812a11f6f637aed295fa4ecccc6965d148042bd8eaa753a96e582d2276ab8b8a529b66cce349b89cd57,Y,08/17/2023 01:00:00 PM,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",08/17/2023 05:00:00 PM,NOT APPLICABLE,NOT APPLICABLE,10000,W,BALMORAL AVE,1650,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,13,5,8,,,
742ff00a2748b244e82dae188df8dea99f211a4bbd617fe50a1ee449c4979ca99694eab3f3016228eb3a64a419f32b36c48c9d3c56b7cac84a30dd2d5c6832e6,,08/23/2023 08:30:00 AM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",08/23/2023 08:31:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,8147,S,VINCENNES AVE,622,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,4,8,41.74579217,-87.63537,POINT (-87.63536999702 41.745792169991)
0a2bd49ac7814b4e80ee2ebb2b312f842879d39e6e3978b8fd0cd36e8d7b8711f70515046a1ec4bcd704dcf2a7fa87f6afb404065f8f41610b18740bac80688e,,08/03/2023 8:55,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",08/03/2023 9:05,IMPROPER LANE USAGE,NOT APPLICABLE,9759,W,KENNEDY EXPY IB,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,5,8,,,
367566400d5168bc6c6c2ff397a3e430cac2ad011edb78541823d961503d496678ee9344aff451a9c1bb25bd09428da956cb3fd256128e52dc1da85fb1497f75,,09/22/2023 03:15:00 PM,50,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",09/22/2023 03:20:00 PM,IMPROPER OVERTAKING/PASSING,FOLLOWING TOO CLOSELY,7900,S,CHICAGO SKYWAY OB,411,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,6,9,,,
d9d959973372f00df79b74f87a89f8cbda94b1ebbfb0974ff4408cf1088da8cd95f814b71861b3c48ab81f07db2b334eecd9128b9079b1deb636dff370dcec9b,,09/06/2023 14:15,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,Y,,$500 OR LESS,09/06/2023 14:16,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",UNABLE TO DETERMINE,103,W,OHARE ST,1654,,Y,,,,,3,INCAPACITATING INJURY,1,0,1,0,0,3,0,14,4,9,,,
7c19c8e187e343da0ee4c936edea8d8172c832b063de76b22bbbe7cf9da63308f756afedb5bf2b035e5a4e43eeedcf9c5aa8ca4972f1842d30ce053a5d04e179,,08/23/2023 09:45:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",08/23/2023 10:10:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6002,N,CICERO AVE,1621,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,9,4,8,41.99002598,-87.74847298,POINT (-87.74847297795 41.990025979963)
